Codigo;C;C+;C-;B;B+;B-;D;D+;D-;d;d+;d-;GR;GR+;GR-;ARO INT+;ARO INT -;ARO EXT +;ARO EXT -;Fecha Rev. Plano;Rev.
B&P-048-CF5202-2RST-;9,5;500;-500;9,5;500;-500;54;-;-;52;9;-21;-;-;-;-;-;-;-;21/12/2021;A
