Codigo;C;C+;C-;B;B+;B-;D;D+;D-;d;d+;d-;GR;GR+;GR-;ARO INT+;ARO INT -;ARO EXT +;ARO EXT -;Fecha Rev. Plano;Rev.
B&P-040-51310;25;0;-150;25;0;-150;100;0;-15;55;0;-15;C3;90;60;64;58;64;58;16/10/2024;C
