Codigo;C;C+;C-;B;B+;B-;D;D+;D-;d;d+;d-;GR;GR+;GR-;ARO INT+;ARO INT -;ARO EXT +;ARO EXT -;Fecha Rev. Plano;Rev.
B&P-048-CF5202-2RST-;34;300;-300;34;300;-300;135;1700;-800;72;9;-21;-;-;-;-;-;-;-;28/12/2021;A
