Codigo;C;C+;C-;B;B+;B-;D;D+;D-;d;d+;d-;GR;GR+;GR-;ARO INT+;ARO INT -;ARO EXT +;ARO EXT -;Fecha Rev. Plano;Rev.
B&P-040-51310;31;20;-300;31;20;-300;95;0;-22;50;0;-14;-;-;-;-;-;-;-;29/05/2025;B
