host_id,item,Fecha Partida,produc,descrip_larga,Llave,OC Tipo,OC numero,ubi,obser,canti_real_item,Cant_Despachada,canti_real,Comp,Num,Fecha_ing,Subgrupo,costo_prome_ponde,depO,uni_medi_stock,depo_descrip,,,Observacion
25876,6088IC06000076C,2026-03-26,B&P-047-SAB-212-60DG,Tipo UC/YAR = 60x110x27/65.1,B&P-047-SAB-212-60DG6088IC06000076C,OCEUG,1053,H-12-04-02,,72,250,277,IDESP,7132,2026-03-26,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000076C,2026-03-26,B&P-047-SAB-212-60DG,Tipo UC/YAR = 60x110x27/65.1,B&P-047-SAB-212-60DG6088IC06000076C,OCEUG,1053,I-16-03-01,,62,250,277,IDESP,7132,2026-03-26,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000076C,2026-03-26,B&P-047-SAB-212-60DG,Tipo UC/YAR = 60x110x27/65.1,B&P-047-SAB-212-60DG6088IC06000076C,OCEUG,1053,I-16-04-02,,40,250,277,IDESP,7132,2026-03-26,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000076C,2026-03-26,B&P-047-SAB-212-60DG,Tipo UC/YAR = 60x110x27/65.1,B&P-047-SAB-212-60DG6088IC06000076C,OCEUG,1053,V-00-00-00,,10,250,277,IDESP,7132,2026-03-26,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000120Y,2025-07-01,B&P-047-SP205-AL,Soporte apertura rapida Aluminio,B&P-047-SP205-AL5088IC06000120Y,,0,X-00-00-00,,1,508,361,INSI,1050,2026-03-26,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR7233,2026-02-19,B&P-048-W-208-PP21-N,"Hexagonal Recto = 1""1/4x80x18/36.52",B&P-048-W-208-PP21-NAR7233,,0,X-00-00-00,,2,216,188,INSI,1050,2026-03-26,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000075B,2026-03-17,B&P-037-BP-25008,Brazo soporte corto rolo,B&P-037-BP-250086088IC06000075B,OCOMI,1310,A-01-02-03,,219,200,229,IDESP,7126,2026-03-17,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000075B,2026-03-17,B&P-037-BP-25008,Brazo soporte corto rolo,B&P-037-BP-250086088IC06000075B,OCOMI,1310,V-00-00-00,,10,200,229,IDESP,7126,2026-03-17,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000070T,2026-03-17,B&P-040-1212-TN-C3,Rod. Bolas a Rotula = 60x110x22,B&P-040-1212-TN-C36088IC06000070T,OCREP,148,G-08-03-01,,100,100,100,IDESP,7118,2026-03-17,Rod. Varios,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000070T,2026-03-17,B&P-040-1305-TN-C3,Rod. Bolas a Rotula = 25x62x17,B&P-040-1305-TN-C36088IC06000070T,OCREP,148,G-10-05-03,,300,300,322,IDESP,7118,2026-03-17,Rod. Varios,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000070T,2026-03-17,B&P-040-1307-TN-C3,Rod. Bolas a Rotula = 35x80x21,B&P-040-1307-TN-C36088IC06000070T,OCREP,148,G-09-05-02,,90,100,100,IDESP,7118,2026-03-17,Rod. Varios,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000070T,2026-03-17,B&P-040-1307-TN-C3,Rod. Bolas a Rotula = 35x80x21,B&P-040-1307-TN-C36088IC06000070T,OCREP,148,V-00-00-00,,10,100,100,IDESP,7118,2026-03-17,Rod. Varios,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000070T,2026-03-17,B&P-041-MS10-2RS,6210 = 50x90x20,B&P-041-MS10-2RS6088IC06000070T,OCBET,927,G-04-01-01,,500,500,501,IDESP,7118,2026-03-17,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000070T,2026-03-17,B&P-047-F-209-A,Soporte Cuadrado c/4 Agujeros -Base Solida-,B&P-047-F-209-A6088IC06000070T,OCBET,930,G-18-02-03,,115,435,431,IDESP,7118,2026-03-17,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000072V,2026-03-17,BPB-041-FHRL-6006-19,Rod. Especial,BPB-041-FHRL-6006-196088IC06000072V,OCEUG,1060,V-00-00-00,,9,200,199,IDESP,7120,2026-03-17,Rod. Rigidos de Bolas,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000072V,2026-03-17,BPB-041-FHRL-6006-19,Rod. Especial,BPB-041-FHRL-6006-196088IC06000072V,OCEUG,1060,X-00-00-00,,190,200,199,IDESP,7120,2026-03-17,Rod. Rigidos de Bolas,0,101,C/Uno,Control de Calidad,,,
25876,PO#1800,2026-03-05,B&P-033-ASA80-1H-PL,ASA80-1H-PLATE,B&P-033-ASA80-1H-PLPO#1800,,0,C-04-02-03,,600,400,600,INSI,1049,2026-03-09,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,0088IC06000065R,2020-08-10,B&P-048-207-KRRB12,"Hexagonal Bombe = 1""1/8x72x17/25",B&P-048-207-KRRB120088IC06000065R,,0,V-00-00-00,,2,528,117,INSI,1044,2026-03-02,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000056A,2026-02-27,B&P-032-BP-25004-01,Cuerpo Polea AN277319,B&P-032-BP-25004-016088IC06000056A,OCOMI,1290,V-00-00-00,,1,2000,1594,IDESP,7111,2026-02-27,Tensores,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000056A,2026-02-27,B&P-032-BP-25004-02,Eje Conico Polea AN277319,B&P-032-BP-25004-026088IC06000056A,OCOMI,1290,V-00-00-00,,2,1000,797,IDESP,7111,2026-02-27,Tensores,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000056A,2026-02-27,B&P-032-BP-25004-02,Eje Conico Polea AN277319,B&P-032-BP-25004-026088IC06000056A,OCOMI,1290,X-00-00-00,,795,1000,797,IDESP,7111,2026-02-27,Tensores,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000056A,2026-02-27,B&P-032-BP-25004-04,Remaches Polea AN277319,B&P-032-BP-25004-046088IC06000056A,OCREP,173,V-00-00-00,,6,2240,7022,IDESP,7111,2026-02-27,Tensores,0,101,C/Uno,Control de Calidad,,,
25876,A000700074108,2026-02-20,BPB-999-30209-MX,Rod. Conico = 45x85x20.75,BPB-999-30209-MXA000700074108,,0,V-00-00-00,,1,300,4,INAC,7106,2026-02-20,Productos Varios,0,101,C/Uno,Control de Calidad,,,
25876,1088IC04000026N,2021-03-02,B&P-001-OR207-A1,OR AUTOCENT Ø72 S/RECTIFICAR c/Ranura lub. y Pin,B&P-001-OR207-A11088IC04000026N,,0,B-24-01-03,,405,210,1810,INSI,1042,2026-02-19,ARO EXTERIOR,0,101,C/Uno,Control de Calidad,,,
25876,6088IC06000048B,2026-02-18,B&P-040-5205-2RST,Doble Hilera = 25x52x20.6,B&P-040-5205-2RST6088IC06000048B,OCEUG,1091,V-00-00-00,,5,525,1062,IDESP,7103,2026-02-18,Rod. Varios,0,101,C/Uno,Control de Calidad,,,
25876,3088IC06000141P,2023-07-05,B&P-004-207-DBL-08,SELLO DBL,B&P-004-207-DBL-083088IC06000141P,,0,E-01-02-03,,227,1200,6120,INSI,1039,2026-02-05,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,3088IC06000141P,2023-07-05,B&P-004-207-DBL-08,SELLO DBL,B&P-004-207-DBL-083088IC06000141P,,0,x-00-00-00,,644,1200,6120,INSI,1039,2026-02-05,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,020520260099,2026-02-05,B&P-048-DTR1645-DM,Doble Hilera Rodillos Conicos = 16x45x22.8/26,B&P-048-DTR1645-DM020520260099,,0,V-00-00-00,,1,104,2098,INSI,1039,2026-02-05,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,020520260099,2026-02-05,B&P-048-NTBS1613-RST,Rod doble Hilera de bolas,B&P-048-NTBS1613-RST020520260099,,0,V-00-00-00,,1,288,291,INSI,1039,2026-02-05,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,3088IC06000023Y,2023-02-22,B&P-047-SFC-80-M,Soporte autocentrante,B&P-047-SFC-80-M3088IC06000023Y,,0,X-00-00-00,,6,30,8,INSI,1036,2026-01-19,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR7499,2025-12-19,B&P-047-ECL-207-35DG,Tipo HC/YEL/UEL = 35x72x19/51.1,B&P-047-ECL-207-35DGAR7499,,,X-00-00-00,,4,608,1392,,,2025-12-19,AUTOCENTRANTES,-0.5202,101,C/Uno,Control de Calidad,,,
25876,AR4603,2025-12-17,B&P-047-ASL206-30RG,Tipo FHS/UB/US = 30x62x18/30,B&P-047-ASL206-30RGAR4603,,,V-00-00-00,,2,200,169,,,2025-12-17,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000218W,2025-12-01,B&P-037-BP-22001-02,Soporte Angulo,B&P-037-BP-22001-025088IC06000218W,OCREP,159,X-00-00-00,,500,1,4001,IDESP,7074,2025-12-01,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000212Z,2025-11-18,B&P-037-BP-21001-BD,Soporte Rolo Derecho,B&P-037-BP-21001-BD5088IC06000212Z,OCOMI,1224,E-06-01-02W,,517,1837,1836,IDESP,7064,2025-11-18,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000212Z,2025-11-18,B&P-037-BP-21001-BD,Soporte Rolo Derecho,B&P-037-BP-21001-BD5088IC06000212Z,OCOMI,1224,E-07-01-01W,,610,1837,1836,IDESP,7064,2025-11-18,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000212Z,2025-11-18,B&P-037-BP-21001-BD,Soporte Rolo Derecho,B&P-037-BP-21001-BD5088IC06000212Z,OCOMI,1224,E-07-01-02W,,650,1837,1836,IDESP,7064,2025-11-18,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000212Z,2025-11-18,B&P-037-BP-21001-BD,Soporte Rolo Derecho,B&P-037-BP-21001-BD5088IC06000212Z,OCOMI,1224,V-00-00-00,,2,1837,1836,IDESP,7064,2025-11-18,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000212Z,2025-11-18,B&P-037-BP-21001-BI,Soporte Rolo Izquierdo,B&P-037-BP-21001-BI5088IC06000212Z,OCOMI,1224,E-06-02-01W,,517,1837,1836,IDESP,7064,2025-11-18,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000212Z,2025-11-18,B&P-037-BP-21001-BI,Soporte Rolo Izquierdo,B&P-037-BP-21001-BI5088IC06000212Z,OCOMI,1224,E-07-02-02W,,610,1837,1836,IDESP,7064,2025-11-18,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000212Z,2025-11-18,B&P-037-BP-21001-BI,Soporte Rolo Izquierdo,B&P-037-BP-21001-BI5088IC06000212Z,OCOMI,1224,E-07-02-03W,,650,1837,1836,IDESP,7064,2025-11-18,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000212Z,2025-11-18,B&P-037-BP-21001-BI,Soporte Rolo Izquierdo,B&P-037-BP-21001-BI5088IC06000212Z,OCOMI,1224,V-00-00-00,,3,1837,1836,IDESP,7064,2025-11-18,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000213R,2025-11-18,B&P-047-T-210,Soporte Tensor,B&P-047-T-2105088IC06000213R,OCREP,120,V-00-00-00,,1,100,84,IDESP,7063,2025-11-18,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR4541,2025-10-24,B&P-048-SAB5209-3,Doble Hilera de Bolas,B&P-048-SAB5209-3AR4541,,,H-02-04-03W,,3,75,73,,,2025-10-24,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,AR7482,2025-10-23,B&P-047-ACL206-18RG,"Tipo FH/AEL/YET = 1""1/8x62x18/35.7",B&P-047-ACL206-18RGAR7482,,,V-00-00-00,,4,200,678,,,2025-10-23,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000189G,2025-10-21,B&P-041-LS04-2RST,6004 = 20x42x12,B&P-041-LS04-2RST5088IC06000189G,OCREP,147,V-00-00-00,,11,1000,439,IDESP,7049,2025-10-21,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,AR7477,2025-10-06,B&P-047-ASL-205-14RG,"Tipo FHS/UB/US = 7/8""x52x15/27",B&P-047-ASL-205-14RGAR7477,,,V-00-00-00,,1,500,285,,,2025-10-06,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000154V,2025-09-16,BPB-033-ASA40-1-REEL,"Cadena de rod. en Rollo - P = 1/2"" -Simple",BPB-033-ASA40-1-REEL5088IC06000154V,OCEUG,1064,X-00-00-00,,8,2500,6501.37,IDESP,7034,2025-09-16,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,AR7470,2025-09-12,B&P-047-SAB-208-40DG,Tipo UC/YAR = 40x80x22/49.2,B&P-047-SAB-208-40DGAR7470,,,V-00-00-00,,1,2000,323,,,2025-09-12,AUTOCENTRANTES,0.1763,101,C/Uno,Control de Calidad,,,
25876,5088IC06000135U,2025-09-03,B&P-048-BB203-KRR2FD,4 puntos de contacto = 16.26x40x12/18.3,B&P-048-BB203-KRR2FD5088IC06000135U,OCBET,898,X-00-00-00,,2,2500,6508,IDESP,7030,2025-09-03,Rodamientos Esp.Agricolas,-0.0004,101,C/Uno,Control de Calidad,,,
25876,PO#943,2025-08-01,B&P-037-BP-22001-02,Soporte Angulo,B&P-037-BP-22001-02PO#943,,0,X-00-00-00,,1,1,4001,INCOU,7017,2025-08-07,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,PO#1294,2025-08-01,B&P-045-PFM-5-Z,Sop.de chapa redondo c/ 4 aguj,B&P-045-PFM-5-ZPO#1294,,0,X-00-00-00,,2,2,877,INCOU,7017,2025-08-07,SOPORTE DE CHAPAS,0,101,C/Uno,Control de Calidad,,,
25876,AR7465,2025-08-07,B&P-047-SAB-207-35DG,Tipo UC/YAR = 35x72x19/42.9,B&P-047-SAB-207-35DGAR7465,,,V-00-00-00,,1,4000,592,,,2025-08-07,AUTOCENTRANTES,-4.2467,101,C/Uno,Control de Calidad,,,
25876,PO#909,2025-08-01,B&P-048-DTR1645-RD,Doble Hilera Rodillos Conicos = 16x45x22.8/26,B&P-048-DTR1645-RDPO#909,,0,X-00-00-00,,10,10,10,INCOU,7017,2025-08-07,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,AR7462,2025-07-18,B&P-047-ACLR208-40RG,Tipo FHR/AELS/Lomo Recto = 40x80x22/43.7 -(sinlub),B&P-047-ACLR208-40RGAR7462,,,x-00-00-00,,9,1960,1519,,,2025-07-18,AUTOCENTRANTES,0.1278,101,C/Uno,Control de Calidad,,,
25876,AR7459,2025-06-04,B&P-047-ECL-205-25DG,Tipo HC/YEL/UEL = 25x52x15/44.3,B&P-047-ECL-205-25DGAR7459,,,V-00-00-00,,1,500,682,,,2025-06-04,AUTOCENTRANTES,1.9,101,C/Uno,Control de Calidad,,,
25876,AR7456,2025-06-02,B&P-047-ECL-210-50DG,Tipo HC/YEL/UEL = 50x90x22/62.7,B&P-047-ECL-210-50DGAR7456,,,V-00-00-00,,1,250,342,,,2025-06-02,AUTOCENTRANTES,1.1875,101,C/Uno,Control de Calidad,,,
25876,5073IC04045664F,2025-04-30,B&P-047-ACLR208-40RG,Tipo FHR/AELS/Lomo Recto = 40x80x22/43.7 -(sinlub),B&P-047-ACLR208-40RG5073IC04045664F,OCREP,122,V-00-00-00,,2,40,1519,IDESP,6986,2025-04-30,AUTOCENTRANTES,0.1278,101,C/Uno,Control de Calidad,,,
25876,5088IC06000093A,2025-04-29,B&P-004-208-DBL-08,SELLO DBL,B&P-004-208-DBL-085088IC06000093A,OCREP,115,V-00-00-00,,30,85,3842,IDESP,6982,2025-04-29,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000093A,2025-04-29,B&P-004-208-DBL-08,SELLO DBL,B&P-004-208-DBL-085088IC06000093A,OCREP,115,X-00-00-00,,4,85,3842,IDESP,6982,2025-04-29,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000086C,2025-03-28,B&P-033-C2060-H-SK1,CADENA ACARREADORA C/UNION,B&P-033-C2060-H-SK15088IC06000086C,OCEUG,1020,J-18-01-01W,,20,100,99,IDESP,6973,2025-03-28,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000086C,2025-03-28,B&P-033-C2060-H-SK1,CADENA ACARREADORA C/UNION,B&P-033-C2060-H-SK15088IC06000086C,OCEUG,1020,J-18-01-02W,,10,100,99,IDESP,6973,2025-03-28,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000086C,2025-03-28,B&P-033-C2060-H-SK1,CADENA ACARREADORA C/UNION,B&P-033-C2060-H-SK15088IC06000086C,OCEUG,1020,J-18-01-03W,,18,100,99,IDESP,6973,2025-03-28,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000086C,2025-03-28,B&P-033-C2060-H-SK1,CADENA ACARREADORA C/UNION,B&P-033-C2060-H-SK15088IC06000086C,OCEUG,1020,J-18-02-01W,,10,100,99,IDESP,6973,2025-03-28,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000086C,2025-03-28,B&P-033-C2060-H-SK1,CADENA ACARREADORA C/UNION,B&P-033-C2060-H-SK15088IC06000086C,OCEUG,1020,J-18-02-02W,,20,100,99,IDESP,6973,2025-03-28,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000086C,2025-03-28,B&P-033-C2060-H-SK1,CADENA ACARREADORA C/UNION,B&P-033-C2060-H-SK15088IC06000086C,OCEUG,1020,J-18-02-03W,,20,100,99,IDESP,6973,2025-03-28,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000085B,2025-03-28,B&P-042-22211CKW33C3,Rod. de rodillos a rotulas - Eje Conico = 55x100x25,B&P-042-22211CKW33C35088IC06000085B,OCREP,113,F-13-02-01,,6,25,6,IDESP,6975,2025-03-28,Rod.Esfericos,0,101,C/Uno,Control de Calidad,,,
25876,25088SEDI000033,2025-03-17,B&P-048-205-KRR2,Hexagonal Recto = 7/8x52x15/25.4,B&P-048-205-KRR225088SEDI000033,,0,X-00-00-00,,1,240,865,INSI,1001,2025-03-17,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC04000078B,2025-03-17,B&P-048-205-KYR2,Hexagonal Recto = 7/8x52x15/18.2,B&P-048-205-KYR25088IC04000078B,OCREP,109,X-00-00-00,,8,22,2447,IDESP,6969,2025-03-17,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC04000078B,2025-03-17,B&P-048-205-KYY5,Hexagonal Recto = 7/8x52x15/25.4,B&P-048-205-KYY55088IC04000078B,OCEUG,1024,V-00-00-00,,1,1000,468,IDESP,6969,2025-03-17,Rodamientos Esp.Agricolas,0.1856,101,C/Uno,Control de Calidad,,,
25876,5088IC06000053T,2025-03-06,BPB-048-FHRL-BB9105,Rod. Esp. Agricola,BPB-048-FHRL-BB91055088IC06000053T,OCEUG,1034,E-24-04-03W,,189,200,190,IDESP,6967,2025-03-06,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC06000053T,2025-03-06,BPB-048-FHRL-BB9105,Rod. Esp. Agricola,BPB-048-FHRL-BB91055088IC06000053T,OCEUG,1034,V-00-00-00,,1,200,190,IDESP,6967,2025-03-06,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,5088IC04000049W,2025-02-26,B&P-004-SNL512-TG,TG Seal SNL512,B&P-004-SNL512-TG5088IC04000049W,OCOMI,1223,E-20-02-02W,,220,220,400,IDESP,6961,2025-02-26,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC04000049W,2025-02-26,B&P-004-SNL519-TG,TG Seal SNL519,B&P-004-SNL519-TG5088IC04000049W,OCREP,107,A-16-01-02W,,56,1,108,IDESP,6961,2025-02-26,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,5088IC04000049W,2025-02-26,B&P-047-HA-210,Soporte Autocentrante,B&P-047-HA-2105088IC04000049W,OCOMI,1234,V-00-00-00,,3,157,73,IDESP,6961,2025-02-26,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR4332,2025-01-31,BPB-048-DTR2549-FM,Doble Hilera Rod Conicos = 25x49x45/40,BPB-048-DTR2549-FMAR4332,,,X-00-00-00,,9,2451,750,,,2025-01-31,Rodamientos Esp.Agricolas,-0.0842,101,C/Uno,Control de Calidad,,,
25876,AR7448,2024-12-06,B&P-041-HD06-2RS,6306 = 30x72x19,B&P-041-HD06-2RSAR7448,,,X-00-00-00,,10,500,1004,,,2024-12-06,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,AR7446,2024-12-06,B&P-047-SAB-208-40DG,Tipo UC/YAR = 40x80x22/49.2,B&P-047-SAB-208-40DGAR7446,,,X-00-00-00,,1,1000,323,,,2024-12-06,AUTOCENTRANTES,0.1763,101,C/Uno,Control de Calidad,,,
25876,4088IC04000232P,2024-12-02,B&P-027-08-DTR2549,SELLO PARA RODAMIENTO DTR2549-FM,B&P-027-08-DTR25494088IC04000232P,OCOMI,1188,X-00-00-00,,210,7500,2185,IDESP,6952,2024-12-02,SELLO,0,101,C/Uno,Control de Calidad,,,
25876,AR4300,2024-11-22,B&P-059-AG59517-02,Eje,B&P-059-AG59517-02AR4300,,,X-00-00-00,,15,15,23,,,2024-11-22,MAZAS - Term y Ptes.Pzas,0,101,C/Uno,Control de Calidad,,,
25876,AR7436,2024-10-25,B&P-047-ACL-209-28,"Tipo FH/AEL/YET = 1""3/4x85x22/43.7",B&P-047-ACL-209-28AR7436,,,X-00-00-00,,16,250,103,,,2024-10-25,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR4258,2024-09-30,B&P-041-LS05-2RST,6005 = 25x47x12,B&P-041-LS05-2RSTAR4258,,,X-00-00-00,,23,4256,33,,,2024-09-30,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,4088IC04000176W,2024-09-19,B&P-041-MS08-2RSTX,6208 = 40x80x18,B&P-041-MS08-2RSTX4088IC04000176W,OCBET,866,V-00-00-00,,2,500,5,IDESP,6935,2024-09-19,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,4088IC04000176W,2024-09-19,B&P-041-MS08-2RSTX,6208 = 40x80x18,B&P-041-MS08-2RSTX4088IC04000176W,OCBET,866,X-00-00-00,,3,500,5,IDESP,6935,2024-09-19,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,4088IC04000176W,2024-09-19,B&P-041-MS11-2RS,6211 = 55x100x21,B&P-041-MS11-2RS4088IC04000176W,OCBET,879,V-00-00-00,,1,300,413,IDESP,6935,2024-09-19,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,A003-00027300,2024-08-21,B&P-001-NTBS-1613-01,Aro Exterior NTB1613,B&P-001-NTBS-1613-01A003-00027300,,0,V-00-00-00,,16,20,16,InRet,3620,2024-08-21,ARO EXTERIOR,0,101,C/Uno,Control de Calidad,,,
25876,A003-00027300,2024-08-21,B&P-002-NTBS-1613-02,Eje NTBS1613,B&P-002-NTBS-1613-02A003-00027300,,0,V-00-00-00,,31,35,31,InRet,3620,2024-08-21,ARO INTERIOR,0,101,C/Uno,Control de Calidad,,,
25876,AR7414,2024-08-20,B&P-047-ACLR205-14R,"Tipo FHR/AELS/Lomo Recto = 7/8""x52x15/31",B&P-047-ACLR205-14RAR7414,,,V-00-00-00,,1,150,173,,,2024-08-20,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,10017ZFE1001314,2024-08-07,BPB-998-DTR3572-FM,"RODAMIENTO DOBLE CONICO Øi=35, Øe=72, Bi=70, Be=60_x000D_",BPB-998-DTR3572-FM10017ZFE1001314,,0,G-07-04-01W,,126,126,286,IPFAB,3617,2024-08-07,Retrabajados,0,101,C/Uno,Control de Calidad,,,
25876,4088IC04000140N,2024-08-05,B&P-047-ECL212-39D,"Tipo HC/YEL/UEL = 2""7/16x110x27/77.8",B&P-047-ECL212-39D4088IC04000140N,OCOMI,1200,V-00-00-00,,1,100,207,IDESP,6923,2024-08-05,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR4218,2024-07-26,B&P-048-NTBS1613-RST,Rod doble Hilera de bolas,B&P-048-NTBS1613-RSTAR4218,,,x-00-00-00,,4,4,291,,,2024-07-26,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,AR4154,2024-07-15,B&P-059-AG59520-01,Housing,B&P-059-AG59520-01AR4154,,,F-03-04-03W,,15,119,25,,,2024-07-15,MAZAS - Term y Ptes.Pzas,0,101,C/Uno,Control de Calidad,,,
25876,AR4154,2024-07-15,B&P-059-AG59520-01,Housing,B&P-059-AG59520-01AR4154,,,X-00-00-00,,4,119,25,,,2024-07-15,MAZAS - Term y Ptes.Pzas,0,101,C/Uno,Control de Calidad,,,
25876,A000100001443,2024-07-11,B&P-037-AG59520-03-Z,BUJE CINCADO,B&P-037-AG59520-03-ZA000100001443,,,V-00-00-00,,5,0,5,,,2024-07-11,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,AR4136,2024-06-21,B&P-059-AG59517-01,Cuerpo de maza,B&P-059-AG59517-01AR4136,,,x-00-00-00,,39,44,44,,,2024-06-21,MAZAS - Term y Ptes.Pzas,0,101,C/Uno,Control de Calidad,,,
25876,AR4138,2024-06-14,B&P-052-AG59517-03,Buje,B&P-052-AG59517-03AR4138,,,x-00-00-00,,35,40,40,,,2024-06-14,BUJES,0,101,C/Uno,Control de Calidad,,,
25876,4088IC04000074T,2024-04-26,B&P-047-PE-212,Soporte de Pie Reforzado,B&P-047-PE-2124088IC04000074T,OCOMI,1194,E-17-03-02,,2,183,56,IDESP,6897,2024-04-26,AUTOCENTRANTES,3.25,101,C/Uno,Control de Calidad,,,
25876,4088IC06000001L,2024-01-09,B&P-047-F-212,Soporte Cuadrado c/4 Agujeros,B&P-047-F-2124088IC06000001L,OCBET,850,V-00-00-00,,1,239,1,IDESP,6875,2024-01-09,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,A001100024132,2023-11-24,B&P-999-SAB205-25DG,Tipo UC/YAR = 25x52x15/34,B&P-999-SAB205-25DGA001100024132,,0,I-12-01-01W,,33,3000,35,INAC,6868,2023-11-24,Productos Varios,26.5628,101,C/Uno,Control de Calidad,,,
25876,AR7258,2023-10-23,B&P-047-SAB208-3,Tipo UC/YAR = 40x80x22/49.2,B&P-047-SAB208-3AR7258,,,X-00-00-00,,1,885,16,,,2023-10-23,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000142Y,00:00:00,B&P-004-LS10RSTX,Sello RSTX,B&P-004-LS10RSTX3088IC04000142Y,OCREP,65,E-09-04-01,,540,550,547,IDESP,6860,2023-10-17,SELLOS,0,101,C/Uno,Control de Calidad,,,
